fare_amount,tip_amount,tolls_amount,mta_tax,tpep_dropoff_datetime,payment_type,cluster,VendorID,tpep_pickup_datetime,dropoff_latitude,passenger_count,RatecodeID,total_amount
8.5,1.5,0.0,0.5,224,1,0,2,132,40.76365662,1,1,10.8
20.0,0.0,0.0,0.5,231,2,2,2,132,40.68707657,1,1,20.8
7.0,2.34,0.0,0.5,222,1,0,2,132,40.74141693,1,1,10.14
6.0,0.0,0.0,0.5,221,2,0,2,132,40.75754929,1,1,6.8
4.5,1.32,0.0,0.5,218,1,0,2,132,40.73920059,2,1,6.62
13.5,0.0,0.0,0.5,233,2,0,2,132,40.77756119,1,1,14.3
6.5,2.19,0.0,0.5,222,1,0,2,132,40.75736618,1,1,9.49
14.5,2.0,0.0,0.5,231,1,2,2,132,40.74305725,2,1,17.3
21.0,0.0,0.0,0.5,232,2,2,2,132,40.70976257,1,1,21.8
13.5,2.86,0.0,0.5,233,1,0,2,132,40.75357819,1,1,17.16
9.5,2.06,0.0,0.5,227,1,0,2,132,40.76068115,1,1,12.36
5.0,1.16,0.0,0.5,220,1,0,2,132,40.76420593,2,1,6.96
8.0,2.2,0.0,0.5,223,1,0,2,132,40.7629509,1,1,11.0
4.5,0.75,0.0,0.5,219,1,0,2,132,40.75080872,1,1,6.05
24.5,5.06,0.0,0.5,246,1,2,2,132,40.70932007,1,1,30.36
5.5,0.0,0.0,0.5,220,2,0,2,132,40.76264572,1,1,6.3
5.5,1.0,0.0,0.5,220,1,0,2,132,40.77767944,1,1,7.3
9.0,2.45,0.0,0.5,226,1,0,2,132,40.75886154,5,1,12.25
9.0,2.45,0.0,0.5,226,1,0,2,132,40.76502991,3,1,12.25
8.0,1.76,0.0,0.5,224,1,0,2,132,40.76019287,2,1,10.56
14.0,1.85,0.0,0.5,232,1,2,2,132,40.75686646,1,1,16.65
17.0,0.0,0.0,0.5,238,1,2,2,132,40.75193024,1,1,17.8
9.5,2.06,0.0,0.5,227,1,0,2,132,40.7596817,1,1,12.36
9.0,0.0,0.0,0.5,225,2,0,2,132,40.75118637,1,1,9.8
5.0,1.45,0.0,0.5,218,1,0,2,132,40.73062134,5,1,7.25
9.0,1.96,0.0,0.5,226,1,0,2,132,40.76307678,2,1,11.76
8.0,1.76,0.0,0.5,223,1,0,2,132,40.76537323,1,1,10.56
30.0,7.27,5.54,0.5,240,1,1,2,132,40.77295303,1,1,43.61
9.0,3.0,0.0,0.5,226,1,0,2,132,40.76459885,6,1,12.8
7.0,1.56,0.0,0.5,222,1,0,2,132,40.74267578,3,1,9.36
8.5,1.86,0.0,0.5,225,1,0,2,132,40.7610817,1,1,11.16
6.0,0.0,0.0,0.5,222,2,0,2,132,40.7485199,1,1,6.8
11.5,2.46,0.0,0.5,228,1,0,2,132,40.76325989,2,1,14.76
6.5,1.46,0.0,0.5,221,1,0,2,132,40.77593994,5,1,8.76
6.0,0.0,0.0,0.5,222,2,0,2,132,40.75667191,2,1,6.8
10.0,2.0,0.0,0.5,227,1,0,2,132,40.76025009,1,1,12.8
6.5,0.0,0.0,0.5,224,2,0,2,132,40.75305176,2,1,7.3
9.5,1.0,0.0,0.5,226,1,0,2,132,40.76006317,1,1,11.3
6.0,1.36,0.0,0.5,221,1,0,2,132,40.73680878,1,1,8.16
8.5,1.5,0.0,0.5,227,1,0,2,132,40.75014114,6,1,10.8
11.5,2.46,0.0,0.5,229,1,0,2,132,40.73062515,1,1,14.76
10.0,1.5,0.0,0.5,228,1,0,2,132,40.75854111,2,1,12.3
6.0,0.0,0.0,0.5,220,2,0,2,132,40.7991333,1,1,6.8
15.0,1.5,0.0,0.5,232,1,2,2,132,40.76034164,1,1,17.3
8.5,1.86,0.0,0.5,227,1,0,2,132,40.74818039,2,1,11.16
5.5,0.0,0.0,0.5,220,2,0,2,132,40.79019165,5,1,6.3
10.0,1.62,0.0,0.5,226,1,0,2,132,40.75534821,1,1,12.42
10.5,2.26,0.0,0.5,229,1,0,2,132,40.75117111,1,1,13.56
10.5,1.7,0.0,0.5,228,1,0,2,132,40.77137375,1,1,13.0
4.5,1.06,0.0,0.5,220,1,0,2,132,40.7848587,1,1,6.36
9.0,1.0,0.0,0.5,226,1,0,2,132,40.74166107,4,1,10.8
4.5,1.06,0.0,0.5,220,1,0,2,132,40.76036072,1,1,6.36
14.5,3.06,0.0,0.5,235,1,0,2,132,40.75603867,1,1,18.36
12.5,0.0,0.0,0.5,231,2,0,2,132,40.76183701,6,1,13.3
15.5,1.3,0.0,0.5,234,1,2,2,132,40.71493912,1,1,17.6
7.0,0.0,0.0,0.5,222,2,0,2,132,40.79190826,1,1,7.8
27.0,6.67,5.54,0.5,244,1,2,2,132,40.75128937,2,1,40.01
5.5,1.26,0.0,0.5,221,1,0,2,132,40.7604599,2,1,7.56
10.0,1.5,0.0,0.5,229,1,0,2,132,40.75465775,5,1,12.3
7.0,0.0,0.0,0.5,224,2,0,2,132,40.75550079,5,1,7.8
4.5,0.0,0.0,0.5,218,2,0,2,132,40.72409821,2,1,5.3
17.5,0.0,0.0,0.5,233,2,2,2,132,40.77412796,1,1,18.3
29.0,3.0,0.0,0.5,240,1,2,2,132,40.77434158,1,1,32.8
12.0,0.0,0.0,0.5,230,2,0,2,132,40.75952911,1,1,12.8
7.5,1.66,0.0,0.5,223,1,0,2,132,40.78314209,1,1,9.96
11.5,0.0,0.0,0.5,229,2,0,2,132,40.74533081,3,1,12.3
6.0,0.0,0.0,0.5,221,2,0,2,132,40.74978638,1,1,6.8
8.5,0.0,0.0,0.5,226,2,0,2,132,40.76768112,2,1,9.3
9.5,1.5,0.0,0.5,226,1,0,2,132,40.75483704,1,1,11.8
24.5,6.32,0.0,0.5,239,1,2,2,132,40.81719971,1,1,31.62
6.5,1.82,0.0,0.5,222,1,0,2,132,40.7655983,6,1,9.12
6.0,1.0,0.0,0.5,221,1,0,2,132,40.75186157,1,1,7.8
4.0,0.0,0.0,0.5,219,2,0,2,132,40.75564957,1,1,4.8
6.5,1.0,0.0,0.5,223,1,0,2,132,40.73918152,1,1,8.3
11.0,2.36,0.0,0.5,228,1,0,2,132,40.76745987,1,1,14.16
10.0,1.5,0.0,0.5,227,1,0,2,132,40.75801849,5,1,12.3
21.5,4.46,0.0,0.5,231,1,2,2,132,40.70220947,1,1,26.76
15.0,2.0,0.0,0.5,236,1,0,2,132,40.77164078,3,1,17.8
4.0,0.0,0.0,0.5,218,2,0,2,132,40.75352097,1,1,4.8
8.0,1.0,0.0,0.5,226,1,0,2,132,40.7740593,3,1,9.8
15.0,2.0,0.0,0.5,234,1,2,2,132,40.71493149,1,1,17.8
11.0,2.36,0.0,0.5,230,1,0,2,132,40.80410385,1,1,14.16
7.5,0.0,0.0,0.5,224,2,0,2,132,40.78110886,1,1,8.3
6.5,2.19,0.0,0.5,223,1,0,2,132,40.75539017,5,1,9.49
11.0,0.0,0.0,0.5,229,1,0,2,132,40.75640106,5,1,11.8
16.0,3.36,0.0,0.5,234,1,2,2,132,40.76190186,2,1,20.16
28.5,0.0,0.0,0.5,246,1,2,2,132,40.74610138,6,1,29.3
18.5,3.86,0.0,0.5,240,1,2,2,132,40.78364944,2,1,23.16
6.5,0.0,0.0,0.5,223,2,0,2,132,40.71725082,1,1,7.3
18.5,0.0,0.0,0.5,240,2,2,2,132,40.79104996,6,1,19.3
12.5,1.0,0.0,0.5,229,1,0,2,132,40.79965591,1,1,14.3
17.0,0.0,0.0,0.5,237,2,2,2,132,40.75149918,1,1,17.8
4.5,0.5,0.0,0.5,219,1,0,2,132,40.739048,1,1,5.8
9.0,1.96,0.0,0.5,225,1,0,2,132,40.7526207,1,1,11.76
15.0,2.5,0.0,0.5,233,1,2,2,132,40.77067566,5,1,18.3
9.0,1.0,0.0,0.5,226,1,0,2,132,40.80111313,1,1,10.8
4.0,0.5,0.0,0.5,220,1,0,2,132,40.76399994,1,1,5.3
4.5,0.0,0.0,0.5,220,2,0,2,132,40.75019836,1,1,5.3
8.5,1.86,0.0,0.5,226,1,0,2,132,40.78507614,1,1,11.16
14.0,2.96,0.0,0.5,232,1,2,2,132,40.7571106,1,1,17.76
4.5,1.32,0.0,0.5,218,1,0,2,132,40.76105118,1,1,6.62
7.5,1.49,0.0,0.5,223,1,0,2,132,40.76436996,1,1,9.79
26.0,2.0,0.0,0.5,241,1,2,2,132,40.7072525,6,1,28.8
7.5,1.66,0.0,0.5,226,1,0,2,132,40.76211929,2,1,9.96
22.0,4.56,0.0,0.5,231,1,2,2,132,40.71522903,1,1,27.36
9.5,3.0,0.0,0.5,227,1,0,2,132,40.76131058,6,1,13.3
5.5,0.0,0.0,0.5,222,2,0,2,132,40.77833939,1,1,6.3
11.0,2.36,0.0,0.5,228,1,0,2,132,40.75798798,6,1,14.16
8.5,0.7,0.0,0.5,226,1,0,2,132,40.76483917,5,1,10.0
15.0,2.5,0.0,0.5,232,1,2,2,132,40.73957062,1,1,18.3
11.0,0.0,0.0,0.5,229,2,0,2,132,40.7297554,1,1,11.8
12.5,1.5,0.0,0.5,235,1,0,2,132,40.76397705,1,1,14.8
5.5,1.58,0.0,0.5,221,1,0,2,132,40.75799942,1,1,7.88
5.0,1.0,0.0,0.5,219,1,0,2,132,40.77067947,5,1,6.8
8.5,1.86,0.0,0.5,225,1,0,2,132,40.74199677,1,1,11.16
4.5,1.06,0.0,0.5,220,1,0,2,132,40.75374985,1,1,6.36
13.5,3.0,0.0,0.5,233,1,0,2,132,40.74214172,1,1,17.3
9.0,1.0,0.0,0.5,224,1,0,2,132,40.80249023,2,1,10.8
13.5,2.86,0.0,0.5,233,1,0,2,132,40.75479889,2,1,17.16
10.5,0.0,0.0,0.5,228,2,0,2,132,40.7607193,1,1,11.3
7.5,0.0,0.0,0.5,225,2,0,2,132,40.75193024,2,1,8.3
5.5,2.0,0.0,0.5,222,1,0,2,132,40.75541687,1,1,8.3
12.5,3.99,0.0,0.5,232,1,0,2,132,40.76374817,2,1,17.29
12.5,3.32,0.0,0.5,231,1,0,2,132,40.78865433,1,1,16.62
10.5,1.0,0.0,0.5,229,1,0,2,132,40.74074936,2,1,12.3
5.5,0.0,0.0,0.5,222,2,0,2,132,40.74230576,1,1,6.3
11.5,2.46,0.0,0.5,228,1,0,2,132,40.76306915,2,1,14.76
8.0,0.0,0.0,0.5,225,2,0,2,132,40.78710175,1,1,8.8
7.5,3.0,0.0,0.5,226,1,0,2,132,40.75617981,2,1,11.3
6.0,0.0,0.0,0.5,222,2,0,2,132,40.75732803,1,1,6.8
3.5,0.0,0.0,0.5,218,2,0,2,132,40.72199631,1,1,4.3
19.0,3.96,0.0,0.5,236,1,2,2,132,40.76654816,1,1,23.76
7.5,0.0,0.0,0.5,224,2,0,2,132,40.76002884,2,1,8.3
11.5,2.25,0.0,0.5,231,1,0,2,132,40.75761414,1,1,14.55
11.0,2.36,0.0,0.5,228,1,0,2,132,40.75733566,1,1,14.16
10.0,0.0,0.0,0.5,226,2,0,2,132,0.0,6,1,10.8
17.5,4.58,0.0,0.5,239,1,2,2,132,40.74111176,1,1,22.88
6.5,1.0,0.0,0.5,222,1,0,2,132,40.76691055,1,1,8.3
15.0,0.0,0.0,0.5,236,2,0,2,132,40.76603317,1,1,15.8
4.5,1.32,0.0,0.5,220,1,0,2,132,40.76254272,1,1,6.62
18.0,1.0,0.0,0.5,233,1,2,2,132,40.75727844,2,1,19.8
7.5,2.08,0.0,0.5,223,1,0,2,132,40.75352859,1,1,10.38
13.0,1.0,0.0,0.5,231,1,0,2,132,40.75994873,2,1,14.8
9.5,1.85,0.0,0.5,227,1,0,2,132,40.75776672,4,1,12.15
6.5,0.0,0.0,0.5,222,2,0,2,132,40.78775787,1,1,7.3
13.5,1.43,0.0,0.5,237,1,0,2,132,40.76038742,1,1,15.73
11.5,0.0,0.0,0.5,230,2,0,2,132,40.78943634,1,1,12.3
11.5,0.0,0.0,0.5,232,2,0,2,132,40.75776291,6,1,12.3
7.0,1.56,0.0,0.5,224,1,0,2,132,40.78580856,5,1,9.36
6.0,1.36,0.0,0.5,221,1,0,2,132,40.75101852,1,1,8.16
17.0,2.0,0.0,0.5,232,1,2,2,132,40.84206009,1,1,19.8
8.0,2.5,0.0,0.5,224,1,0,2,132,40.75348663,1,1,11.3
4.0,1.2,0.0,0.5,218,1,0,2,132,40.77922058,1,1,6.0
10.0,1.0,0.0,0.5,230,1,0,2,132,40.75539017,1,1,11.8
6.5,1.0,0.0,0.5,223,1,0,2,132,40.75466156,1,1,8.3
7.0,0.0,0.0,0.5,224,2,0,2,132,40.74145126,1,1,7.8
21.5,4.46,0.0,0.5,235,1,2,2,132,40.7134285,2,1,26.76
8.5,0.0,0.0,0.5,227,2,0,2,132,40.75526047,1,1,9.3
8.0,1.76,0.0,0.5,225,1,0,2,132,40.77446747,2,1,10.56
9.0,1.5,0.0,0.5,226,1,0,2,132,40.78371048,1,1,11.3
9.0,2.94,0.0,0.5,226,1,0,2,132,40.72114563,1,1,12.74
9.0,1.8,0.0,0.5,226,1,0,2,132,40.76464081,1,1,11.6
7.0,1.95,0.0,0.5,225,1,0,2,132,40.74924469,1,1,9.75
9.0,0.0,0.0,0.5,227,2,0,2,132,40.75774384,1,1,9.8
6.0,0.0,0.0,0.5,222,2,0,2,132,40.74092865,1,1,6.8
7.0,1.56,0.0,0.5,224,1,0,2,133,40.72512817,6,1,9.36
7.0,1.0,0.0,0.5,223,1,0,2,133,40.75178146,5,1,8.8
7.0,1.56,0.0,0.5,224,1,0,2,133,40.75168991,2,1,9.36
6.0,1.7,0.0,0.5,223,1,0,2,133,40.76478958,1,1,8.5
13.5,0.0,0.0,0.5,233,2,0,2,133,40.75922775,1,1,14.3
11.5,3.08,0.0,0.5,229,1,0,2,133,40.7245369,1,1,15.38
4.5,1.06,0.0,0.5,219,1,0,2,133,40.75233841,1,1,6.36
6.5,1.82,0.0,0.5,225,1,0,2,133,40.75179672,2,1,9.12
8.5,1.86,0.0,0.5,225,1,0,2,133,40.75569916,1,1,11.16
6.5,0.75,0.0,0.5,220,1,0,2,133,40.74353027,2,1,8.05
11.5,0.0,0.0,0.5,230,2,0,2,133,40.72068787,5,1,12.3
19.5,0.0,0.0,0.5,232,2,2,2,133,40.75266266,5,1,20.3
7.5,1.66,0.0,0.5,224,1,0,2,133,40.75606537,1,1,9.96
5.0,1.45,0.0,0.5,221,1,0,2,133,40.75994873,1,1,7.25
7.0,0.0,0.0,0.5,223,2,0,2,133,40.7888298,1,1,7.8
6.5,1.31,0.0,0.5,223,1,0,2,133,40.75273132,5,1,8.61
5.0,0.0,0.0,0.5,221,2,0,2,133,40.71469116,3,1,5.8
4.5,1.06,0.0,0.5,220,1,0,2,133,40.75209045,1,1,6.36
4.0,0.96,0.0,0.5,219,1,0,2,133,40.75088882,5,1,5.76
8.0,0.0,0.0,0.5,226,2,0,2,133,40.76388931,3,1,8.8
22.5,4.66,0.0,0.5,247,1,2,2,133,40.71212006,1,1,27.96
6.5,0.0,0.0,0.5,222,1,0,2,133,40.77084732,2,1,7.3
5.0,1.45,0.0,0.5,221,1,0,2,133,40.75522995,2,1,7.25
10.5,2.26,0.0,0.5,229,1,0,2,133,40.72425461,2,1,13.56
9.0,1.96,0.0,0.5,226,1,0,2,133,40.71178818,1,1,11.76
16.0,2.0,0.0,0.5,229,1,2,2,133,40.72008133,1,1,18.8
7.0,1.2,0.0,0.5,224,1,0,2,133,40.75019836,2,1,9.0
6.0,1.36,0.0,0.5,223,1,0,2,133,40.74993134,2,1,8.16
4.0,0.0,0.0,0.5,219,2,0,2,133,40.73958969,2,1,4.8
5.0,1.45,0.0,0.5,222,1,0,2,133,40.73271179,3,1,7.25
7.5,1.66,0.0,0.5,226,1,0,2,133,40.75339127,6,1,9.96
13.0,2.0,0.0,0.5,228,1,0,2,133,40.74127579,2,1,15.8
7.5,1.66,0.0,0.5,223,1,0,2,133,40.75178146,1,1,9.96
9.0,1.96,0.0,0.5,227,1,0,2,133,40.78355026,2,1,11.76
6.0,1.36,0.0,0.5,223,1,0,2,133,40.68621826,1,1,8.16
6.5,1.46,0.0,0.5,222,1,0,2,133,40.76005173,1,1,8.76
11.0,2.36,0.0,0.5,231,1,0,2,133,40.75310135,1,1,14.16
4.5,1.06,0.0,0.5,219,1,0,2,133,40.75193024,1,1,6.36
8.5,1.0,0.0,0.5,225,1,0,2,133,40.79022598,1,1,10.3
10.5,0.0,0.0,0.5,231,2,0,2,133,40.75652695,1,1,11.3
9.0,1.96,0.0,0.5,227,1,0,2,133,40.75901413,5,1,11.76
5.5,0.0,0.0,0.5,222,2,0,2,133,40.76231003,1,1,6.3
7.5,1.66,0.0,0.5,225,1,0,2,133,40.76187134,4,1,9.96
8.5,0.0,0.0,0.5,226,2,0,2,133,40.75225067,1,1,9.3
12.0,2.56,0.0,0.5,230,1,0,2,133,40.77536011,2,1,15.36
9.5,0.0,0.0,0.5,228,2,0,2,133,40.76116943,1,1,10.3
9.5,0.0,0.0,0.5,228,2,0,2,133,40.78920746,1,1,10.3
6.0,0.0,0.0,0.5,222,2,0,2,133,40.73094177,1,1,6.8
17.0,0.0,0.0,0.5,230,2,2,2,133,40.72047043,2,1,17.8
17.0,4.45,0.0,0.5,233,1,2,2,133,40.76100159,1,1,22.25
10.0,2.16,0.0,0.5,228,1,0,2,133,40.7237854,1,1,12.96
4.5,1.06,0.0,0.5,220,1,0,2,133,40.72126007,2,1,6.36
12.5,1.0,0.0,0.5,232,1,0,2,133,40.75557327,1,1,14.3
6.5,1.0,0.0,0.5,224,1,0,2,133,40.78252029,5,1,8.3
9.5,2.0,0.0,0.5,228,1,0,2,133,40.7209816,2,1,12.3
9.5,1.0,0.0,0.5,228,1,0,2,133,40.75937653,1,1,11.3
7.5,1.66,0.0,0.5,225,1,0,2,133,40.75557327,1,1,9.96
10.5,0.0,0.0,0.5,231,2,0,2,133,40.76228333,5,1,11.3
7.0,2.34,0.0,0.5,224,1,0,2,133,40.75056839,6,1,10.14
15.5,1.7,0.0,0.5,239,1,0,2,133,40.75595093,1,1,18.0
10.5,2.26,0.0,0.5,228,1,0,2,133,40.75433731,1,1,13.56
5.5,1.26,0.0,0.5,222,1,0,2,133,40.75997925,1,1,7.56
26.0,3.2,0.0,0.5,252,1,2,2,133,40.71492004,1,1,30.0
19.0,2.0,0.0,0.5,237,1,2,2,133,40.73714828,1,1,21.8
19.0,3.0,0.0,0.5,242,1,2,2,133,40.75046158,5,1,22.8
10.5,2.26,0.0,0.5,229,1,0,2,133,40.75117874,2,1,13.56
9.5,2.0,0.0,0.5,227,1,0,2,133,40.76705933,1,1,12.3
13.0,2.07,0.0,0.5,232,1,0,2,133,40.74097824,1,1,15.87
7.0,0.0,0.0,0.5,225,2,0,2,133,40.80183411,1,1,7.8
8.5,0.7,0.0,0.5,227,1,0,2,133,40.75522995,1,1,10.0
9.0,0.0,0.0,0.5,227,2,0,2,133,40.7433815,1,1,9.8
8.5,0.0,0.0,0.5,226,2,0,2,133,40.76533127,3,1,9.3
10.5,2.82,0.0,0.5,227,1,0,2,133,40.75954819,5,1,14.12
18.0,0.0,0.0,0.5,238,2,2,2,133,40.72013092,4,1,18.8
5.5,1.26,0.0,0.5,221,1,0,2,133,40.76996613,6,1,7.56
8.0,0.0,0.0,0.5,226,2,0,2,133,40.76308441,3,1,8.8
6.0,0.0,0.0,0.5,223,2,0,2,133,40.74962997,5,1,6.8
6.5,1.46,0.0,0.5,223,1,0,2,133,40.78372574,1,1,8.76
9.0,1.96,0.0,0.5,226,1,0,2,133,40.77312088,2,1,11.76
5.5,0.0,0.0,0.5,223,2,0,2,133,40.7143631,1,1,6.3
27.5,6.77,5.54,0.5,240,1,2,2,133,40.7703476,2,1,40.61
4.5,1.06,0.0,0.5,221,1,0,2,133,40.75600815,1,1,6.36
10.5,2.82,0.0,0.5,229,1,0,2,133,40.8099556,3,1,14.12
15.0,0.47,0.0,0.5,236,1,0,2,133,40.75588608,1,1,16.27
4.0,1.0,0.0,0.5,218,1,0,2,133,40.7462883,5,1,5.8
10.5,2.26,0.0,0.5,229,1,0,2,133,40.75111389,1,1,13.56
14.5,3.06,0.0,0.5,231,1,2,2,133,40.81964874,3,1,18.36
5.0,1.5,0.0,0.5,222,1,0,2,133,40.76047134,1,1,7.3
5.5,0.0,0.0,0.5,221,2,0,2,133,40.75102997,1,1,6.3
9.0,0.0,0.0,0.5,226,2,0,2,133,40.7588768,1,1,9.8
8.5,1.86,0.0,0.5,226,1,0,2,133,40.74098587,1,1,11.16
8.5,2.32,0.0,0.5,225,1,0,2,133,40.76243591,5,1,11.62
11.0,1.2,0.0,0.5,230,1,0,2,133,40.76085663,6,1,13.0
8.5,0.0,0.0,0.5,225,2,0,2,133,40.74573898,2,1,9.3
14.0,2.96,0.0,0.5,231,1,2,2,133,40.74686813,1,1,17.76
7.0,1.95,0.0,0.5,224,1,0,2,133,40.7795105,1,1,9.75
8.0,2.2,0.0,0.5,226,1,0,2,133,40.75762558,1,1,11.0
8.0,0.0,0.0,0.5,228,2,0,2,133,40.75516891,1,1,8.8
9.5,0.0,0.0,0.5,228,2,0,2,133,40.73851013,1,1,10.3
9.5,2.0,0.0,0.5,227,1,0,2,133,40.78943253,1,1,12.3
4.0,0.0,0.0,0.5,219,2,0,2,133,40.77999878,5,1,4.8
10.0,1.0,0.0,0.5,228,1,0,2,133,40.76303864,1,1,11.8
14.0,0.0,0.0,0.5,230,2,0,2,133,40.74150848,2,1,14.8
13.0,0.0,0.0,0.5,234,2,0,2,133,40.70365524,6,1,13.8
11.5,2.46,0.0,0.5,230,1,0,2,133,40.77246857,1,1,14.76
5.0,1.0,0.0,0.5,220,1,0,2,133,40.7374115,2,1,6.8
5.5,0.0,0.0,0.5,222,2,0,2,133,40.74893188,5,1,6.3
17.5,4.58,0.0,0.5,242,1,2,2,133,40.75061035,1,1,22.88
8.0,1.76,0.0,0.5,225,1,0,2,133,40.7375412,6,1,10.56
14.5,3.06,0.0,0.5,236,1,0,2,133,40.75931168,1,1,18.36
7.5,0.0,0.0,0.5,225,2,0,2,133,40.68727875,2,1,8.3
5.0,0.0,0.0,0.5,220,2,0,2,133,40.74269867,5,1,5.8
5.0,1.0,0.0,0.5,221,1,0,2,133,40.75447845,1,1,6.8
7.0,0.0,0.0,0.5,224,2,0,2,133,40.76473999,5,1,7.8
12.5,0.0,0.0,0.5,232,2,0,2,133,40.78823853,1,1,13.3
12.5,0.0,0.0,0.5,235,2,0,2,133,40.75969696,1,1,13.3
4.5,0.0,0.0,0.5,221,2,0,2,133,40.75362778,1,1,5.3
28.5,8.71,5.54,0.5,247,1,1,2,133,40.75714874,3,1,43.55
8.5,1.4,0.0,0.5,226,1,0,2,133,40.76530075,6,1,10.7
9.5,0.0,0.0,0.5,226,2,0,2,133,40.73900986,5,1,10.3
9.5,2.2,0.0,0.5,227,1,0,2,133,40.72780991,2,1,12.5
10.5,0.0,0.0,0.5,230,2,0,2,133,40.79603577,6,1,11.3
7.0,1.0,0.0,0.5,226,1,0,2,133,40.75688171,1,1,8.8
8.0,1.76,0.0,0.5,227,1,0,2,133,40.74834061,1,1,10.56
18.5,3.86,0.0,0.5,233,1,2,2,133,40.7150116,1,1,23.16
16.5,3.46,0.0,0.5,236,1,2,2,133,40.71511841,1,1,20.76
10.5,2.5,0.0,0.5,230,1,0,2,133,40.7551384,5,1,13.8
16.5,2.5,0.0,0.5,237,1,2,2,133,40.75701141,1,1,19.8
13.0,2.76,0.0,0.5,232,1,0,2,133,40.75675964,2,1,16.56
13.5,1.43,0.0,0.5,234,1,0,2,133,40.78401566,1,1,15.73
6.0,1.36,0.0,0.5,223,1,0,2,133,40.75576019,1,1,8.16
9.5,4.7,0.0,0.5,227,1,0,2,133,40.78918076,1,1,15.0
14.5,2.3,0.0,0.5,234,1,2,2,133,40.76041031,1,1,17.6
27.0,8.34,5.54,0.5,245,1,2,2,133,40.76763535,6,1,41.68
18.0,5.64,0.0,0.5,244,1,2,2,133,40.70298004,1,1,24.44
3.5,0.86,0.0,0.5,219,1,0,2,133,40.73012161,1,1,5.16
17.5,3.66,0.0,0.5,237,1,2,2,133,40.70930862,5,1,21.96
4.0,0.96,0.0,0.5,220,1,0,2,133,40.72988892,2,1,5.76
12.0,0.0,0.0,0.5,231,2,0,2,133,40.76328278,1,1,12.8
6.0,1.25,0.0,0.5,222,1,0,2,133,40.7551384,1,1,8.05
7.0,1.56,0.0,0.5,223,1,0,2,133,40.77416611,1,1,9.36
9.0,1.2,0.0,0.5,226,1,0,2,133,40.75912857,1,1,11.0
21.5,4.0,0.0,0.5,241,1,2,2,133,40.76401901,1,1,26.3
19.0,4.95,0.0,0.5,240,1,2,2,133,40.71350861,5,1,24.75
11.5,2.46,0.0,0.5,229,1,0,2,133,40.76015854,1,1,14.76
13.5,2.86,0.0,0.5,235,1,0,2,133,40.75976563,1,1,17.16
8.0,1.76,0.0,0.5,225,1,0,2,133,40.78218842,1,1,10.56
12.5,2.0,0.0,0.5,232,1,0,2,133,40.76343155,1,1,15.3
13.5,2.86,0.0,0.5,233,1,0,2,133,40.75722885,6,1,17.16
4.5,1.0,0.0,0.5,221,1,0,2,133,40.72995758,2,1,6.3
9.0,0.0,0.0,0.5,226,2,0,2,133,40.78718185,5,1,9.8
30.5,7.37,5.54,0.5,252,1,1,2,133,40.75746155,5,1,44.21
29.0,10.6,5.54,0.5,243,1,1,2,133,40.77447891,6,1,45.94
6.5,0.0,0.0,0.5,223,2,0,2,133,40.78683853,2,1,7.3
4.5,1.06,0.0,0.5,221,1,0,2,133,40.72151184,1,1,6.36
20.0,4.0,0.0,0.5,233,1,2,2,133,40.71028137,2,1,24.8
5.0,1.16,0.0,0.5,222,1,0,2,133,40.77589417,6,1,6.96
8.0,3.0,0.0,0.5,225,1,0,2,133,40.75796127,1,1,11.8
7.0,0.0,0.0,0.5,225,2,0,2,133,40.7562294,1,1,7.8
8.0,1.76,0.0,0.5,228,1,0,2,133,40.7614975,1,1,10.56
17.0,3.56,0.0,0.5,238,1,2,2,133,40.70999527,1,1,21.36
11.0,0.0,0.0,0.5,229,2,0,2,133,40.76987076,1,1,11.8
7.5,0.0,0.0,0.5,227,2,0,2,133,40.7447052,1,1,8.3
5.0,1.0,0.0,0.5,221,1,0,2,133,40.72145844,1,1,6.8
22.5,4.66,0.0,0.5,233,1,2,2,133,40.71743011,1,1,27.96
11.0,2.36,0.0,0.5,232,1,0,2,134,40.77930832,1,1,14.16
7.5,1.0,0.0,0.5,225,1,0,2,134,40.74165344,1,1,9.3
5.0,1.0,0.0,0.5,222,1,0,2,134,40.76797867,1,1,6.8
11.0,2.36,0.0,0.5,229,1,0,2,134,40.75993729,1,1,14.16
5.5,1.89,0.0,0.5,222,1,0,2,134,40.73633957,1,1,8.19
4.0,1.2,0.0,0.5,219,1,0,2,134,40.76401138,1,1,6.0
9.5,2.06,0.0,0.5,228,1,0,2,134,40.7924118,1,1,12.36
5.5,0.0,0.0,0.5,224,2,0,2,134,40.73035812,5,1,6.3
11.0,2.95,0.0,0.5,231,1,0,2,134,40.76370621,5,1,14.75
7.0,2.0,0.0,0.5,225,1,0,2,134,40.76385117,6,1,9.8
7.5,0.0,0.0,0.5,225,1,0,2,134,40.7608757,6,1,8.3
5.0,1.16,0.0,0.5,222,1,0,2,134,40.70999908,1,1,6.96
6.0,1.2,0.0,0.5,223,1,0,2,134,40.76477814,1,1,8.0
11.5,2.46,0.0,0.5,232,1,0,2,134,40.7640686,6,1,14.76
10.0,2.16,0.0,0.5,228,1,0,2,134,40.7544632,1,1,12.96
8.5,0.0,0.0,0.5,226,2,0,2,134,40.78915787,1,1,9.3
9.5,2.06,0.0,0.5,230,1,0,2,134,40.72069931,2,1,12.36
